"REF_DATE","GEO","DGUID","Age group","Sex","High blood pressure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Saskatchewan","","65-74 years","Males","With high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4021287","9.13.2.2.4","31.8","E","","","1"
"1996","Saskatchewan","","65-74 years","Males","With high blood pressure","Percent","Percent","239","units ","0","v4021288","9.13.2.2.5","26.7","E","","","1"
"1996","Saskatchewan","","65-74 years","Males","With high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4021289","9.13.2.2.6","11.8","E","","","1"
"1996","Saskatchewan","","65-74 years","Males","With high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4021290","9.13.2.2.7","41.6","E","","","1"
"1996","Saskatchewan","","65-74 years","Males","With high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4021291","9.13.2.2.8","28.5","E","","","1"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","Number of persons","Persons","249","units ","0","v4021292","9.13.2.3.1","24394","","","","0"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021293","9.13.2.3.2","17608","","","","0"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v4021294","9.13.2.3.3","31180","","","","0"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4021295","9.13.2.3.4","14.2","","","","1"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","Percent","Percent","239","units ","0","v4021296","9.13.2.3.5","73.3","","","","1"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4021297","9.13.2.3.6","58.4","","","","1"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4021298","9.13.2.3.7","88.2","","","","1"
"1996","Saskatchewan","","65-74 years","Males","Without high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4021299","9.13.2.3.8","10.4","","","","1"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","Number of persons","Persons","249","units ","0","v4021300","9.13.2.4.1","","F","","","0"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021301","9.13.2.4.2","","F","","","0"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v4021302","9.13.2.4.3","","F","","","0"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4021303","9.13.2.4.4","","F","","","1"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","Percent","Percent","239","units ","0","v4021304","9.13.2.4.5","","F","","","1"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4021305","9.13.2.4.6","","F","","","1"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4021306","9.13.2.4.7","","F","","","1"
"1996","Saskatchewan","","65-74 years","Males","High blood pressure, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4021307","9.13.2.4.8","","F","","","1"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","Number of persons","Persons","249","units ","0","v4021308","9.13.3.1.1","38241","","","","0"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021309","9.13.3.1.2","31175","","","","0"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v4021310","9.13.3.1.3","45308","","","","0"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4021311","9.13.3.1.4","9.4","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","Percent","Percent","239","units ","0","v4021312","9.13.3.1.5","100.0","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4021313","9.13.3.1.6","100.0","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4021314","9.13.3.1.7","100.0","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Total population for the variable high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4021315","9.13.3.1.8","0.0","","","","1"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","Number of persons","Persons","249","units ","0","v4021316","9.13.3.2.1","12886","E","","","0"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021317","9.13.3.2.2","7831","E","","","0"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v4021318","9.13.3.2.3","17940","E","","","0"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4021319","9.13.3.2.4","20.0","E","","","1"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","Percent","Percent","239","units ","0","v4021320","9.13.3.2.5","33.7","E","","","1"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4021321","9.13.3.2.6","22.2","E","","","1"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4021322","9.13.3.2.7","45.2","E","","","1"
"1996","Saskatchewan","","65-74 years","Females","With high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4021323","9.13.3.2.8","17.3","E","","","1"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","Number of persons","Persons","249","units ","0","v4021324","9.13.3.3.1","25355","","","","0"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021325","9.13.3.3.2","19239","","","","0"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","High 95% confidence interval - number of persons","Persons","249","units ","0","v4021326","9.13.3.3.3","31472","","","","0"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","Coefficient of variation for number of persons","Persons","249","units ","0","v4021327","9.13.3.3.4","12.3","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","Percent","Percent","239","units ","0","v4021328","9.13.3.3.5","66.3","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","Low 95% confidence interval - percent","Percent","239","units ","0","v4021329","9.13.3.3.6","54.8","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","High 95% confidence interval - percent","Percent","239","units ","0","v4021330","9.13.3.3.7","77.8","","","","1"
"1996","Saskatchewan","","65-74 years","Females","Without high blood pressure","Coefficient of variation for percent","Percent","239","units ","0","v4021331","9.13.3.3.8","8.8","","","","1"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","Number of persons","Persons","249","units ","0","v4021332","9.13.3.4.1","","F","","","0"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021333","9.13.3.4.2","","F","","","0"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v4021334","9.13.3.4.3","","F","","","0"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4021335","9.13.3.4.4","","F","","","1"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","Percent","Percent","239","units ","0","v4021336","9.13.3.4.5","","F","","","1"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4021337","9.13.3.4.6","","F","","","1"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4021338","9.13.3.4.7","","F","","","1"
"1996","Saskatchewan","","65-74 years","Females","High blood pressure, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4021339","9.13.3.4.8","","F","","","1"
"1996","Saskatchewan","","75 years and over","Both sexes","Total population for the variable high blood pressure","Number of persons","Persons","249","units ","0","v4021340","9.14.1.1.1","65939","","","","0"
"1996","Saskatchewan","","75 years and over","Both sexes","Total population for the variable high blood pressure","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4021341","9.14.1.1.2","55629","","","","0"
